weight,age,height,size
65,31.0,180.34,XXL
64,29.0,152.4,XXL
68,28.0,160.02,XXL
77,41.0,185.42,XXL
65,42.0,162.56,XXL
58,27.0,157.48,XXL
58,29.0,154.94,XXL
74,30.0,160.02,XXL
68,46.0,154.94,XXL
77,41.0,185.42,XXL
63,27.0,157.48,XXL
65,36.0,152.4,XXL
65,42.0,162.56,XXL
68,46.0,154.94,XXL
70,38.0,162.56,XXL
74,26.0,182.88,XXL
65,31.0,180.34,XXL
58,29.0,154.94,XXL
61,47.0,157.48,XXL
74,26.0,182.88,XXL
68,45.0,160.02,XXL
61,37.0,154.94,XXL
72,31.0,157.48,XXL
67,28.0,162.56,XXL
70,42.0,160.02,XXL
58,29.0,154.94,XXL
68,28.0,162.56,XXL
72,31.0,157.48,XXL
63,31.0,157.48,XXL
77,41.0,185.42,XXL
67,28.0,162.56,XXL
68,40.0,162.56,XXL
70,34.0,165.1,XXL
63,31.0,157.48,XXL
68,47.0,165.1,XXL
77,27.0,157.48,XXL
70,34.0,165.1,XXL
65,34.0,160.02,XXL
63,29.0,154.94,XXL
66,37.0,160.02,XXL
70,25.0,160.02,XXL
68,45.0,160.02,XXL
77,27.0,157.48,XXL
65,36.0,152.4,XXL
63,29.0,154.94,XXL
63,33.0,157.48,XXL
68,46.0,154.94,XXL
62,64.0,177.8,XXL
68,47.0,165.1,XXL
68,45.0,160.02,XXL
66,31.0,152.4,XXL
70,60.0,180.34,XXL
67,37.0,157.48,XXL
63,29.0,154.94,XXL
65,19.0,167.64,XXL
58,27.0,157.48,XXL
61,30.0,157.48,XXL
57,54.0,154.94,XXL
70,39.0,157.48,XXL
65,36.0,152.4,XXL
53,37.0,160.02,XXL
72,29.0,160.02,XXL
64,29.0,152.4,XXL
63,48.0,157.48,XXL
74,26.0,182.88,XXL
61,47.0,157.48,XXL
68,26.0,157.48,XXL
70,34.0,165.1,XXL
74,26.0,182.88,XXL
70,34.0,165.1,XXL
68,40.0,162.56,XXL
53,37.0,160.02,XXL
68,46.0,154.94,XXL
77,27.0,157.48,XXL
72,48.0,157.48,XXL
61,47.0,157.48,XXL
70,34.0,165.1,XXL
68,43.0,162.56,XXL
66,33.0,162.56,XXL
65,42.0,162.56,XXL
68,49.0,152.4,XXL
68,28.0,162.56,XXL
69,32.0,160.02,XXL
61,31.0,157.48,XXL
61,30.0,157.48,XXL
61,60.0,162.56,XXL
77,27.0,157.48,XXL
64,46.0,160.02,XXL
53,37.0,160.02,XXL
63,37.0,152.4,XXL
53,37.0,160.02,XXL
61,47.0,157.48,XXL
79,38.0,157.48,XXL
70,30.0,157.48,XXL
64,29.0,152.4,XXL
74,26.0,182.88,XXL
72,48.0,157.48,XXL
68,40.0,162.56,XXL
70,25.0,160.02,XXL
79,38.0,157.48,XXL
65,31.0,180.34,XXL
65,34.0,160.02,XXL
77,29.0,167.64,XXL
63,48.0,157.48,XXL
68,43.0,162.56,XXL
68,26.0,157.48,XXL
66,33.0,162.56,XXL
67,28.0,162.56,XXL
68,40.0,162.56,XXL
58,29.0,154.94,XXL
67,28.0,162.56,XXL
68,28.0,160.02,XXL
61,37.0,154.94,XXL
57,54.0,154.94,XXL
64,29.0,152.4,XXL
57,54.0,154.94,XXL
77,27.0,157.48,XXL
68,24.0,149.86,XXL
66,31.0,152.4,XXL
61,37.0,154.94,XXL
65,36.0,157.48,XXL
62,42.0,154.94,XXL
70,60.0,180.34,XXL
68,49.0,152.4,XXL
65,36.0,152.4,XXL
61,31.0,157.48,XXL
65,19.0,167.64,XXL
68,46.0,154.94,XXL
63,33.0,157.48,XXL
66,37.0,160.02,XXL
61,60.0,162.56,XXL
70,42.0,160.02,XXL
79,38.0,157.48,XXL
68,28.0,162.56,XXL
67,37.0,157.48,XXL
65,30.0,157.48,XXL
69,32.0,160.02,XXL
63,27.0,157.48,XXL
63,29.0,154.94,XXL
61,31.0,157.48,XXL
70,39.0,157.48,XXL
70,25.0,160.02,XXL
65,31.0,180.34,XXL
63,54.0,157.48,XXL
65,60.0,160.02,XXL
68,49.0,152.4,XXL
70,38.0,162.56,XXL
70,60.0,180.34,XXL
65,31.0,180.34,XXL
61,31.0,157.48,XXL
68,43.0,162.56,XXL
70,30.0,157.48,XXL
74,30.0,160.02,XXL
61,60.0,162.56,XXL
70,42.0,160.02,XXL
63,29.0,154.94,XXL
66,33.0,162.56,XXL
63,31.0,157.48,XXL
77,41.0,185.42,XXL
63,31.0,157.48,XXL
58,27.0,157.48,XXL
65,36.0,152.4,XXL
68,43.0,162.56,XXL
70,18.0,162.56,XXL
53,37.0,160.02,XXL
72,29.0,160.02,XXL
65,42.0,162.56,XXL
70,39.0,157.48,XXL
63,37.0,152.4,XXL
63,28.0,160.02,XXL
70,34.0,165.1,XXL
65,60.0,160.02,XXL
63,28.0,160.02,XXL
68,26.0,157.48,XXL
66,33.0,162.56,XXL
66,31.0,152.4,XXL
58,29.0,154.94,XXL
70,39.0,157.48,XXL
68,26.0,157.48,XXL
63,29.0,154.94,XXL
68,40.0,162.56,XXL
65,36.0,152.4,XXL
79,38.0,157.48,XXL
77,41.0,185.42,XXL
65,34.0,160.02,XXL
67,37.0,157.48,XXL
70,18.0,162.56,XXL
61,30.0,157.48,XXL
62,42.0,154.94,XXL
61,30.0,157.48,XXL
66,31.0,152.4,XXL
63,27.0,157.48,XXL
70,18.0,162.56,XXL
68,49.0,152.4,XXL
72,31.0,157.48,XXL
61,30.0,157.48,XXL
63,27.0,157.48,XXL
70,18.0,162.56,XXL
63,29.0,154.94,XXL
65,19.0,167.64,XXL
72,29.0,160.02,XXL
65,30.0,157.48,XXL
69,32.0,160.02,XXL
65,36.0,152.4,XXL
65,36.0,152.4,XXL
70,42.0,160.02,XXL
63,28.0,160.02,XXL
61,60.0,162.56,XXL
63,31.0,157.48,XXL
67,37.0,157.48,XXL
73,35.0,170.18,XXL
77,41.0,185.42,XXL
74,30.0,160.02,XXL
67,28.0,162.56,XXL
57,54.0,154.94,XXL
72,29.0,160.02,XXL
72,29.0,160.02,XXL
69,32.0,160.02,XXL
68,28.0,162.56,XXL
68,40.0,162.56,XXL
68,40.0,162.56,XXL
70,60.0,180.34,XXL
63,37.0,152.4,XXL
66,31.0,152.4,XXL
61,47.0,157.48,XXL
70,18.0,162.56,XXL
74,26.0,182.88,XXL
70,30.0,157.48,XXL
63,29.0,154.94,XXL
68,47.0,165.1,XXL
61,47.0,157.48,XXL
70,29.0,162.56,XXL
70,30.0,157.48,XXL
68,43.0,162.56,XXL
63,29.0,154.94,XXL
58,29.0,154.94,XXL
63,33.0,157.48,XXL
63,28.0,160.02,XXL
65,31.0,180.34,XXL
53,37.0,160.02,XXL
70,60.0,180.34,XXL
65,60.0,160.02,XXL
79,38.0,157.48,XXL
69,32.0,160.02,XXL
68,49.0,152.4,XXL
58,33.0,154.94,XXL
61,47.0,157.48,XXL
65,60.0,160.02,XXL
64,29.0,152.4,XXL
68,43.0,162.56,XXL
57,54.0,154.94,XXL
72,31.0,157.48,XXL
79,38.0,157.48,XXL
69,32.0,160.02,XXL
65,34.0,160.02,XXL
61,37.0,154.94,XXL
68,28.0,157.48,XXL
65,60.0,160.02,XXL
65,34.0,160.02,XXL
70,38.0,162.56,XXL
69,32.0,160.02,XXL
63,29.0,154.94,XXL
66,33.0,162.56,XXL
77,41.0,185.42,XXL
70,25.0,160.02,XXL
61,30.0,157.48,XXL
77,29.0,167.64,XXL
62,42.0,154.94,XXL
61,37.0,154.94,XXL
70,34.0,165.1,XXL
68,40.0,162.56,XXL
65,36.0,152.4,XXL
64,46.0,160.02,XXL
68,28.0,162.56,XXL
65,36.0,152.4,XXL
68,46.0,154.94,XXL
68,28.0,162.56,XXL
58,44.0,154.94,XXL
65,30.0,157.48,XXL
68,40.0,162.56,XXL
70,25.0,160.02,XXL
63,28.0,160.02,XXL
57,54.0,154.94,XXL
62,64.0,177.8,XXL
68,47.0,165.1,XXL
65,36.0,157.48,XXL
61,60.0,162.56,XXL
72,31.0,157.48,XXL
65,60.0,160.02,XXL
62,42.0,154.94,XXL
70,38.0,162.56,XXL
69,32.0,160.02,XXL
70,38.0,162.56,XXL
61,31.0,157.48,XXL
63,31.0,157.48,XXL
70,29.0,162.56,XXL
70,30.0,157.48,XXL
72,29.0,160.02,XXL
65,42.0,162.56,XXL
65,42.0,162.56,XXL
68,28.0,160.02,XXL
74,30.0,160.02,XXL
68,45.0,160.02,XXL
66,33.0,162.56,XXL
63,48.0,157.48,XXL
62,64.0,177.8,XXL
64,29.0,152.4,XXL
68,28.0,160.02,XXL
61,60.0,162.56,XXL
67,37.0,157.48,XXL
72,29.0,160.02,XXL
61,60.0,162.56,XXL
70,18.0,162.56,XXL
65,42.0,162.56,XXL
68,40.0,162.56,XXL
67,37.0,157.48,XXL
57,54.0,154.94,XXL
65,60.0,160.02,XXL
70,18.0,162.56,XXL
53,37.0,160.02,XXL
64,46.0,160.02,XXL
63,29.0,154.94,XXL
65,60.0,160.02,XXL
58,44.0,154.94,XXL
74,26.0,182.88,XXL
72,48.0,157.48,XXL
58,29.0,154.94,XXL
79,38.0,157.48,XXL
68,43.0,162.56,XXL
65,34.0,160.02,XXL
62,42.0,154.94,XXL
61,30.0,157.48,XXL
58,27.0,157.48,XXL
63,54.0,157.48,XXL
66,33.0,162.56,XXL
61,31.0,157.48,XXL
61,60.0,162.56,XXL
66,31.0,152.4,XXL
65,30.0,157.48,XXL
63,29.0,154.94,XXL
77,41.0,185.42,XXL
65,30.0,157.48,XXL
64,46.0,160.02,XXL
68,28.0,157.48,XXL
68,46.0,154.94,XXL
62,64.0,177.8,XXL
68,28.0,157.48,XXL
70,39.0,157.48,XXL
68,49.0,152.4,XXL
65,36.0,152.4,XXL
68,45.0,160.02,XXL
77,29.0,167.64,XXL
68,28.0,160.02,XXL
61,30.0,157.48,XXL
66,37.0,160.02,XXL
65,31.0,180.34,XXL
70,42.0,160.02,XXL
65,42.0,162.56,XXL
68,24.0,149.86,XXL
66,31.0,152.4,XXL
68,45.0,160.02,XXL
63,28.0,160.02,XXL
66,37.0,160.02,XXL
68,43.0,162.56,XXL
62,64.0,177.8,XXL
62,42.0,154.94,XXL
70,29.0,162.56,XXL
68,24.0,149.86,XXL
62,42.0,154.94,XXL
63,54.0,157.48,XXL
65,34.0,160.02,XXL
68,24.0,149.86,XXL
63,27.0,157.48,XXL
66,37.0,160.02,XXL
58,27.0,157.48,XXL
63,29.0,154.94,XXL
65,60.0,160.02,XXL
65,42.0,162.56,XXL
72,29.0,160.02,XXL
68,47.0,165.1,XXL
70,25.0,160.02,XXL
62,64.0,177.8,XXL
70,34.0,165.1,XXL
65,34.0,160.02,XXL
63,37.0,152.4,XXL
70,18.0,162.56,XXL
61,30.0,157.48,XXL
77,41.0,185.42,XXL
68,49.0,152.4,XXL
77,29.0,167.64,XXL
68,28.0,162.56,XXL
65,36.0,152.4,XXL
67,37.0,157.48,XXL
63,31.0,157.48,XXL
70,18.0,162.56,XXL
70,34.0,165.1,XXL
70,18.0,162.56,XXL
61,60.0,162.56,XXL
68,40.0,162.56,XXL
63,29.0,154.94,XXL
70,18.0,162.56,XXL
68,47.0,165.1,XXL
62,42.0,154.94,XXL
77,29.0,167.64,XXL
65,19.0,167.64,XXL
61,31.0,157.48,XXL
70,60.0,180.34,XXL
64,29.0,152.4,XXL
65,19.0,167.64,XXL
61,30.0,157.48,XXL
68,40.0,162.56,XXL
70,60.0,180.34,XXL
74,30.0,160.02,XXL
61,31.0,157.48,XXL
58,44.0,154.94,XXL
67,37.0,157.48,XXL
65,30.0,157.48,XXL
63,29.0,154.94,XXL
61,30.0,157.48,XXL
68,46.0,154.94,XXL
63,48.0,157.48,XXL
79,38.0,157.48,XXL
72,31.0,157.48,XXL
69,32.0,160.02,XXL
77,29.0,167.64,XXL
65,19.0,167.64,XXL
57,54.0,154.94,XXL
63,29.0,154.94,XXL
65,19.0,167.64,XXL
79,38.0,157.48,XXL
58,44.0,154.94,XXL
53,37.0,160.02,XXL
68,28.0,157.48,XXL
70,60.0,180.34,XXL
64,29.0,152.4,XXL
64,29.0,152.4,XXL
65,60.0,160.02,XXL
73,35.0,170.18,XXL
70,60.0,180.34,XXL
70,42.0,160.02,XXL
72,48.0,157.48,XXL
63,54.0,157.48,XXL
61,30.0,157.48,XXL
61,60.0,162.56,XXL
77,41.0,185.42,XXL
79,38.0,157.48,XXL
63,33.0,157.48,XXL
58,29.0,154.94,XXL
68,46.0,154.94,XXL
65,42.0,162.56,XXL
68,24.0,149.86,XXL
73,35.0,170.18,XXL
58,44.0,154.94,XXL
63,29.0,154.94,XXL
58,27.0,157.48,XXL
63,48.0,157.48,XXL
68,45.0,160.02,XXL
70,18.0,162.56,XXL
65,19.0,167.64,XXL
62,64.0,177.8,XXL
65,36.0,157.48,XXL
63,54.0,157.48,XXL
77,41.0,185.42,XXL
68,43.0,162.56,XXL
63,33.0,157.48,XXL
70,30.0,157.48,XXL
64,29.0,152.4,XXL
68,26.0,157.48,XXL
68,40.0,162.56,XXL
68,43.0,162.56,XXL
68,49.0,152.4,XXL
68,26.0,157.48,XXL
74,30.0,160.02,XXL
62,64.0,177.8,XXL
77,29.0,167.64,XXL
70,30.0,157.48,XXL
79,38.0,157.48,XXL
63,31.0,157.48,XXL
68,45.0,160.02,XXL
72,31.0,157.48,XXL
68,40.0,162.56,XXL
65,60.0,160.02,XXL
65,36.0,157.48,XXL
66,37.0,160.02,XXL
68,49.0,152.4,XXL
68,28.0,162.56,XXL
61,30.0,157.48,XXL
68,28.0,157.48,XXL
63,29.0,154.94,XXL
63,28.0,160.02,XXL
65,36.0,152.4,XXL
73,35.0,170.18,XXL
70,38.0,162.56,XXL
70,18.0,162.56,XXL
68,26.0,157.48,XXL
68,28.0,160.02,XXL
68,28.0,162.56,XXL
72,31.0,157.48,XXL
61,31.0,157.48,XXL
65,31.0,180.34,XXL
65,19.0,167.64,XXL
68,49.0,152.4,XXL
70,29.0,162.56,XXL
65,60.0,160.02,XXL
61,37.0,154.94,XXL
65,31.0,180.34,XXL
65,31.0,180.34,XXL
72,48.0,157.48,XXL
68,49.0,152.4,XXL
61,47.0,157.48,XXL
65,31.0,180.34,XXL
68,43.0,162.56,XXL
68,46.0,154.94,XXL
70,18.0,162.56,XXL
69,32.0,160.02,XXL
65,42.0,162.56,XXL
63,37.0,152.4,XXL
63,27.0,157.48,XXL
65,19.0,167.64,XXL
65,31.0,180.34,XXL
53,37.0,160.02,XXL
63,27.0,157.48,XXL
67,28.0,162.56,XXL
62,64.0,177.8,XXL
74,26.0,182.88,XXL
70,25.0,160.02,XXL
68,43.0,162.56,XXL
79,38.0,157.48,XXL
67,37.0,157.48,XXL
61,30.0,157.48,XXL
70,18.0,162.56,XXL
68,49.0,152.4,XXL
72,29.0,160.02,XXL
68,43.0,162.56,XXL
57,54.0,154.94,XXL
65,19.0,167.64,XXL
74,30.0,160.02,XXL
66,33.0,162.56,XXL
63,37.0,152.4,XXL
65,30.0,157.48,XXL
63,28.0,160.02,XXL
74,30.0,160.02,XXL
63,37.0,152.4,XXL
66,31.0,152.4,XXL
63,29.0,154.94,XXL
57,54.0,154.94,XXL
70,39.0,157.48,XXL
68,40.0,162.56,XXL
68,40.0,162.56,XXL
70,38.0,162.56,XXL
68,26.0,157.48,XXL
68,40.0,162.56,XXL
70,18.0,162.56,XXL
57,54.0,154.94,XXL
63,28.0,160.02,XXL
66,37.0,160.02,XXL
63,37.0,152.4,XXL
63,33.0,157.48,XXL
67,28.0,162.56,XXL
58,44.0,154.94,XXL
58,27.0,157.48,XXL
68,26.0,157.48,XXL
65,34.0,160.02,XXL
74,30.0,160.02,XXL
58,33.0,154.94,XXL
63,29.0,154.94,XXL
63,29.0,154.94,XXL
61,31.0,157.48,XXL
77,41.0,185.42,XXL
74,26.0,182.88,XXL
74,26.0,182.88,XXL
64,29.0,152.4,XXL
65,19.0,167.64,XXL
68,24.0,149.86,XXL
68,28.0,157.48,XXL
68,43.0,162.56,XXL
79,38.0,157.48,XXL
70,42.0,160.02,XXL
72,48.0,157.48,XXL
